"Date","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2015-08-31,"Northeast Dallas","TX","Dallas-Fort Worth","Dallas","Dallas",0,234700,0.00946236559139785,0.0440391459074733,0.160158180919427,0.0673821523780715,0.0372557927441899,"2015-08","2015-Q3",234700,0,"2015-08"
2015-08-31,"Paradise","NV","Las Vegas","Clark","Las Vegas",1,178400,0.00734048560135517,0.0294287362954414,0.0971709717097171,0.0725360892561067,-0.0415115147893169,"2006-07","2006-Q3",293800,-0.392784206943499,"2004-01"
2015-08-31,"Upper West Side","NY","New York","New York","New York",2,1463000,0.0184476157326836,0.0520638573277722,0.135869565217391,0.0787446987845541,,"2015-08","2015-Q3",1463000,0,"2015-08"
2015-08-31,"South Los Angeles","CA","Los Angeles","Los Angeles","Los Angeles",3,347000,0.00725689404934688,0.0269310446877774,0.0799875505757859,0.0879108017371517,-0.0068793576669115,"2007-04","2007-Q2",455100,-0.237530213139969,"2005-06"
2015-08-31,"Sherman Oaks","CA","Los Angeles","Los Angeles","Los Angeles",4,519200,0.0062015503875969,0.0162458406733216,0.0394394394394394,0.0613033417683915,-0.00384647916841208,"2006-08","2006-Q3",591700,-0.122528308264323,"2005-07"
2015-08-31,"Sunrise Manor","NV","Las Vegas","Clark","Las Vegas",5,139000,0.00944081336238199,0.0281065088757396,0.0953506698187549,0.101299653243188,-0.0498134543580413,"2006-08","2006-Q3",259400,-0.464148033924441,"2003-07"
2015-08-31,"East New York","NY","New York","Kings","New York",6,343800,0.0168589174800355,0.0529862174578867,0.0787574521493568,0.0237022981549968,0.0113196975261909,"2007-11","2007-Q4",390300,-0.119139123750961,"2006-03"
2015-08-31,"Southeast Los Angeles","CA","Los Angeles","Los Angeles","Los Angeles",7,302200,0.0127345844504021,0.038844963905122,0.105340160936357,0.128110888271897,-0.00558247615063645,"2007-02","2007-Q1",409400,-0.261846604787494,"2005-06"
2015-08-31,"Spring Valley","NV","Las Vegas","Clark","Las Vegas",8,190900,0.00685654008438819,0.0285560344827586,0.088369441277081,0.077070250932431,-0.0418721024143395,"2006-03","2006-Q1",305300,-0.374713396659024,"2004-01"
2015-08-31,"Deer Valley","AZ","Phoenix","Maricopa","Phoenix",9,194900,0.00619514713474445,0.017223382045929,0.0785832872163807,0.0855320811358233,-0.0182431163140104,"2006-02","2006-Q1",258200,-0.245158791634392,"2005-04"
2015-08-31,"Astoria","NY","New York","Queens","New York",10,663000,-0.001806684733514,0.00805838528204349,0.0538865045302813,0.046945567232247,0.0388917641321649,"2015-07","2015-Q3",664200,-0.001806684733514,"2015-06"
2015-08-31,"Paradise Valley","AZ","Phoenix","Maricopa","Phoenix",11,275500,0.00510762495439621,0.0110091743119266,0.0361037984204588,0.0646636521066504,-0.0152304606101876,"2006-02","2006-Q1",350000,-0.212857142857143,"2005-05"
2015-08-31,"North Mountain","AZ","Phoenix","Maricopa","Phoenix",12,158800,0.00761421319796954,0.0251775338928341,0.0884167237834133,0.0895972334378856,-0.0189080518149483,"2006-07","2006-Q3",222300,-0.285650022492128,"2005-03"
2015-08-31,"Washington Heights","NY","New York","New York","New York",13,671800,0.04252017380509,0.0916477088072798,0.175503062117235,0.0826727678886083,0.0597543684343851,"2015-08","2015-Q3",671800,0,"2015-08"
2015-08-31,"Far North","TX","Dallas-Fort Worth","Dallas","Dallas",14,315200,0.00928594300352226,0.0399208182118113,0.151205259313367,0.0679485799231689,0.035441624074104,"2015-08","2015-Q3",315200,0,"2015-08"
2015-08-31,"Hollywood","CA","Los Angeles","Los Angeles","Los Angeles",15,688800,0.00203665987780041,0.0251525524631642,0.116550494407521,0.0753092792667027,0.0167987641773881,"2015-08","2015-Q3",688800,0,"2015-08"
2015-08-31,"Bedford Stuyvesant","NY","New York","Kings","New York",16,731300,0.000821130422882168,0.0152714146883243,0.0630905654891699,0.112726466499668,0.0909605305753143,"2015-08","2015-Q3",731300,0,"2015-08"
2015-08-31,"Camelback East","AZ","Phoenix","Maricopa","Phoenix",17,250000,0.00806451612903226,0.0199918400652795,0.0822510822510823,0.0836494466035143,-0.00123161590669962,"2006-06","2006-Q2",288200,-0.132546842470507,"2005-08"
2015-08-31,"Flatbush","NY","New York","Kings","New York",18,888400,0.0014654492165483,0.0209147322454608,0.05260663507109,0.0744181910870982,0.0500193567597822,"2015-08","2015-Q3",888400,0,"2015-08"
2015-08-31,"East Side","TX","El Paso","El Paso","El Paso",19,115700,-0.000863557858376511,-0.00172562553925798,0.00434027777777778,0.00121443800060628,0.0143859904438932,"2007-12","2007-Q4",134300,-0.13849590469099,"2006-08"
2015-08-31,"Southeast Dallas","TX","Dallas-Fort Worth","Dallas","Dallas",20,71200,0.0113636363636364,0.0348837209302326,0.114241001564945,0.0454927549506987,-0.0126908834270892,"2006-09","2006-Q3",82500,-0.136969696969697,"2003-01"
2015-08-31,"Crown Heights","NY","New York","Kings","New York",21,894700,0.0170512674775492,0.0604480265497215,0.159087964762275,0.138085868061339,0.0997597116226969,"2015-08","2015-Q3",894700,0,"2015-08"
2015-08-31,"Alhambra","AZ","Phoenix","Maricopa","Phoenix",22,131900,0.00840978593272171,0.0272585669781931,0.108403361344538,0.0991946238768171,-0.0227908690895114,"2006-12","2006-Q4",206200,-0.360329776915616,"2004-12"
2015-08-31,"Jamaica","NY","New York","Queens","New York",23,363900,0.00887163848073191,0.0291289592760181,0.0750369276218611,0.0294779819317021,0.00967373552489637,"2007-05","2007-Q2",430100,-0.153917693559637,"2006-02"
2015-08-31,"Roosevelt","CA","Fresno","Fresno","Fresno",24,137400,0.00955180014695077,0.0276738967838444,0.0861660079051383,0.0681837272541863,-0.042847568081147,"2006-06","2006-Q2",235000,-0.41531914893617,"2004-03"
2015-08-31,"Williamsbridge","NY","New York","Bronx","New York",25,349100,-0.000858614768174013,0.00779445727482679,0.103001579778831,0.0155368790136876,0.00662283976387079,"2007-05","2007-Q2",412800,-0.154312015503876,"2005-12"
2015-08-31,"North Scottsdale","AZ","Phoenix","Maricopa","Scottsdale",26,495800,0.00222356984030726,0.00588354635828768,0.0368046842325387,0.0477827528926682,-0.0149842189426032,"2006-02","2006-Q1",630300,-0.213390448992543,"2005-04"
2015-08-31,"East Harlem","NY","New York","New York","New York",27,866300,0.020978196817914,0.0481548699334543,0.0840946064322363,0.065167087051319,,"2015-08","2015-Q3",866300,0,"2015-08"
2015-08-31,"East San Jose","CA","San Jose","Santa Clara","San Jose",28,569800,0.00529287226534933,0.0238993710691824,0.101062801932367,0.115360818546252,-0.00337625242247153,"2007-02","2007-Q1",622900,-0.0852464279980735,"2005-06"
2015-08-31,"East Flatbush","NY","New York","Kings","New York",29,397500,0.0081156479837687,0.0189694950012817,0.0375880971025842,0.00968390301469269,0.0114288846838078,"2007-11","2007-Q4",463400,-0.142209753992231,"2006-03"
2015-08-31,"Bushwick","NY","New York","Kings","New York",30,712200,0.00564812199943519,0.0634612513065552,0.260307910104406,0.159718107451845,0.0853781272964749,"2015-08","2015-Q3",712200,0,"2015-08"
2015-08-31,"South Mountain","AZ","Phoenix","Maricopa","Phoenix",31,129300,0.00779423226812159,0.0189125295508274,0.0874684608915055,0.0967008579730626,-0.0280760930928657,"2006-12","2006-Q4",209100,-0.381635581061693,"2004-08"
2015-08-31,"Corona","NY","New York","Queens","New York",32,433700,0.00207948243992606,0.00883926494533612,0.0560019478938398,0.0442946123363277,0.0488842701059866,"2015-08","2015-Q3",433700,0,"2015-08"
2015-08-31,"Enterprise","NV","Las Vegas","Clark","Las Vegas",33,218500,0.0064486411791801,0.0172253258845438,0.055045871559633,0.0733101004607728,-0.0419485372279449,"2006-04","2006-Q2",347300,-0.370860927152318,"2004-01"
2015-08-31,"East Memphis-Colonial-Yorkshire","TN","Memphis","Shelby","Memphis",34,91400,0,0.0110619469026549,0.0212290502793296,-0.0120262786060853,-0.00479451976255851,"2007-05","2007-Q2",101600,-0.100393700787402,"2004-12"
2015-08-31,"South Side","TX","Corpus Christi","Nueces","Corpus Christi",35,152900,0.00658327847267939,0.0241125251172137,0.0625434329395413,0.0309285142688265,0.0143466427638121,"2015-08","2015-Q3",152900,0,"2015-08"
2015-08-31,"North Hollywood","CA","Los Angeles","Los Angeles","Los Angeles",36,501100,0.00926485397784491,0.0247443762781186,0.0780981067125645,0.0683172876829174,-0.00419225497408982,"2006-08","2006-Q3",575900,-0.129883660357701,"2005-07"
2015-08-31,"Elmhurst","NY","New York","Queens","New York",37,468400,0.00515021459227468,0.0229307709106792,0.0684306569343066,0.0349371479836225,0.0305434432455081,"2015-08","2015-Q3",468400,0,"2015-08"
2015-08-31,"Bullard","CA","Fresno","Fresno","Fresno",38,234200,0.00601374570446736,0.0182608695652174,0.0240489724529952,0.0327992607619711,-0.0339735617703613,"2006-04","2006-Q2",352800,-0.336167800453515,"2004-02"
2015-08-31,"Mid City","CA","Los Angeles","Los Angeles","Los Angeles",39,733600,0.00700068634179822,0.0214424951267056,0.0681421083284799,0.0822532377485288,0.0130173932474291,"2015-08","2015-Q3",733600,0,"2015-08"
2015-08-31,"Bensonhurst","NY","New York","Kings","New York",40,686900,0.00881186664708474,0.0278318120604519,0.0401271956390067,0.0553901729714792,0.0368580732479236,"2015-08","2015-Q3",686900,0,"2015-08"
2015-08-31,"Southwest Dallas","TX","Dallas-Fort Worth","Dallas","Dallas",41,113300,0.0134168157423971,0.0549348230912477,0.147922998986829,0.0599107572172315,0.00977282670680313,"2015-08","2015-Q3",113300,0,"2015-08"
2015-08-31,"West San Jose","CA","San Jose","Santa Clara","San Jose",42,1158800,0.0126715022284366,0.0463205417607223,0.16158781074579,0.098636400270196,0.0429199392938062,"2015-08","2015-Q3",1158800,0,"2015-08"
2015-08-31,"Northeast","TX","El Paso","El Paso","El Paso",43,89300,0.00112107623318386,0.00449943757030371,0.00224466891133558,-0.00615566684720559,0.0100526439681223,"2007-12","2007-Q4",100500,-0.111442786069652,"2006-06"
2015-08-31,"East","TX","Dallas-Fort Worth","Tarrant","Arlington",44,96100,0.0115789473684211,0.0411700975081257,0.129259694477086,0.047224441853243,0.00189260134708769,"2007-04","2007-Q2",98000,-0.0193877551020408,"2006-02"
2015-08-31,"Westlake","CA","Los Angeles","Los Angeles","Los Angeles",45,509400,0.00951248513674197,0.0239195979899498,0.105948762483717,0.110076467444766,0.0188081165386507,"2007-04","2007-Q2",510600,-0.00235017626321974,"2007-04"
2015-08-31,"Koreatown","CA","Los Angeles","Los Angeles","Los Angeles",46,554400,0.00271296798697775,0.00873362445414847,0.0505969300739056,0.0768873080616561,0.010280368506371,"2007-11","2007-Q4",583900,-0.0505223497174174,"2006-07"
2015-08-31,"North Long Beach","CA","Los Angeles","Los Angeles","Long Beach",47,359400,0.00644077289274713,0.0198637911464245,0.0539589442815249,0.0714651679658791,-0.0131098136854773,"2006-09","2006-Q3",465300,-0.227595099935525,"2005-01"
2015-08-31,"White Haven-Coro Lake","TN","Memphis","Shelby","Memphis",48,56400,0,0.00177619893428064,-0.00878734622144113,-0.0145874646862989,-0.0262664610324611,"2007-05","2007-Q2",76900,-0.266579973992198,"1998-09"
2015-08-31,"Soundview","NY","New York","Bronx","New York",49,335900,0.00208830548926014,0.0151103052281656,0.129075630252101,0.0176261948254437,0.0134814899880618,"2007-08","2007-Q3",383600,-0.124348279457769,"2006-06"
2015-08-31,"Sun Valley","CA","Los Angeles","Los Angeles","Los Angeles",50,428400,0.00894959962317475,0.026353617632966,0.0820914372316242,0.0742850529676404,-0.0101683768530043,"2006-09","2006-Q3",532200,-0.195039458850056,"2005-03"
2015-08-31,"Logan Square","IL","Chicago","Cook","Chicago",51,264700,0.009534706331045,0.0400785854616896,0.0760162601626016,0.0259280180778589,-0.00449579561284741,"2006-08","2006-Q3",299100,-0.115011701771983,"2005-04"
2015-08-31,"South Bronx","NY","New York","Bronx","New York",52,317000,0.0105196047178833,0.0295550503410198,0.176688938381589,0.027715307637765,0.0159143635157846,"2007-10","2007-Q4",341400,-0.0714704159343878,"2006-10"
2015-08-31,"Northwest","TX","El Paso","El Paso","El Paso",53,179000,0,0.00223964165733483,-0.0121412803532009,0.00361427993238506,0.00977985102407541,"2007-12","2007-Q4",200500,-0.107231920199501,"2006-06"
2015-08-31,"Southeast","TX","Dallas-Fort Worth","Tarrant","Arlington",54,149900,0.00604026845637584,0.0267123287671233,0.139057750759878,0.0526129984933423,0.0113514596058226,"2015-08","2015-Q3",149900,0,"2015-08"
2015-08-31,"South Scottsdale","AZ","Phoenix","Maricopa","Scottsdale",55,269000,0.00298284862043251,0.0158610271903323,0.0657686212361331,0.0785626800763266,-0.00350042734404954,"2006-03","2006-Q1",306100,-0.121202221496243,"2005-07"
2015-08-31,"Flushing","NY","New York","Queens","New York",56,551700,0.0149006622516556,0.0456785443517817,-0.0295514511873351,0.0519400301516926,0.0509959583787063,"2014-09","2014-Q3",572100,-0.0356581017304667,"2014-05"
2015-08-31,"Preston Hollow","TX","Dallas-Fort Worth","Dallas","Dallas",57,300800,0.0110924369747899,0.036526533425224,0.15293215791491,0.0761579626906386,0.0384818655756245,"2015-08","2015-Q3",300800,0,"2015-08"
2015-08-31,"Canarsie","NY","New York","Kings","New York",58,362400,0.00471305794288883,0.00750625521267723,0.0174059517125211,-0.00273676792633859,0.00206520807999233,"2007-12","2007-Q4",447900,-0.190890823844608,"2005-10"
2015-08-31,"Little Village","IL","Chicago","Cook","Chicago",59,125700,0.0128928283642224,0.0571909167367536,0.0337171052631579,-0.00330820107371932,-0.0368095737293707,"2006-09","2006-Q3",200600,-0.373379860418744,"2002-03"
2015-08-31,"Estrella","AZ","Phoenix","Maricopa","Phoenix",60,148400,0.00952380952380952,0.0269896193771626,0.0952029520295203,0.118955222426197,-0.0322645106068918,"2006-07","2006-Q3",232400,-0.36144578313253,"2004-09"
2015-08-31,"Canoga Park","CA","Los Angeles","Los Angeles","Los Angeles",61,479500,0.000417275192989777,0.0065071368597817,0.0444347636680462,0.0511782076363356,-0.00874088795755046,"2006-06","2006-Q2",567700,-0.155363748458693,"2005-05"
2015-08-31,"Boyle Heights","CA","Los Angeles","Los Angeles","Los Angeles",62,351500,0.0100574712643678,0.0362617924528302,0.110233733417562,0.111172400199371,0.00645372745147932,"2007-01","2007-Q1",418400,-0.159894837476099,"2005-11"
2015-08-31,"Sylmar","CA","Los Angeles","Los Angeles","Los Angeles",63,414000,0.00852618757612668,0.0166994106090373,0.0547770700636943,0.0671778082962162,-0.0139617922994701,"2006-10","2006-Q4",534700,-0.225734056480269,"2004-11"
2015-08-31,"Downtown","CA","San Jose","Santa Clara","San Jose",64,638500,0.00487881649354737,0.0232371794871795,0.107161435755159,0.091413982431831,0.0118400176260052,"2015-08","2015-Q3",638500,0,"2015-08"
2015-08-31,"Ahwatukee Foothills","AZ","Phoenix","Maricopa","Phoenix",65,288000,0.00558659217877095,0.01301442138586,0.0453720508166969,0.0558241528803416,-0.0146202612808881,"2006-02","2006-Q1",364800,-0.210526315789474,"2005-05"
2015-08-31,"West","TX","Dallas-Fort Worth","Tarrant","Arlington",66,156900,0.0051249199231262,0.030880420499343,0.115138592750533,0.0410683834442249,0.0131386893287093,"2015-08","2015-Q3",156900,0,"2015-08"
2015-08-31,"Pacoima","CA","Los Angeles","Los Angeles","Los Angeles",67,357100,0.0053490990990991,0.01912100456621,0.0827774408732565,0.0865487334265904,-0.01674653135272,"2006-08","2006-Q3",493400,-0.276246453182002,"2004-11"
2015-08-31,"Gravesend","NY","New York","Kings","New York",68,767800,0.00800840225810687,0.0214181189304244,0.02936050408902,0.0437904579293804,0.0233744400984213,"2015-08","2015-Q3",767800,0,"2015-08"
2015-08-31,"Evergreen","CA","San Jose","Santa Clara","San Jose",69,849500,0.00401843753693417,0.0198079231692677,0.0900808417810856,0.0783471145565235,0.0120103729764103,"2015-08","2015-Q3",849500,0,"2015-08"
2015-08-31,"Sharpstown","TX","Houston","Harris","Houston",70,127000,0.0095389507154213,0.0258481421647819,0.118942731277533,0.0763734309900799,0.0153082077558573,"2015-08","2015-Q3",127000,0,"2015-08"
2015-08-31,"San Pedro","CA","Los Angeles","Los Angeles","Los Angeles",71,529300,0.00360257868790292,0.0137904615973951,0.0317738791423002,0.0269053846150928,-0.00798817933027085,"2006-08","2006-Q3",621800,-0.148761659697652,"2004-12"
2015-08-31,"North Valley","CA","San Jose","Santa Clara","San Jose",72,685400,0.0106163373636096,0.0366001209921355,0.101929260450161,0.0999377060325988,0.0108476795876007,"2015-08","2015-Q3",685400,0,"2015-08"
2015-08-31,"Sheepshead Bay","NY","New York","Kings","New York",73,588700,0.00529371584699454,0.0208080457777007,0.015,0.0240668483343374,0.0127200465980402,"2006-06","2006-Q2",591300,-0.00439709115508202,"2006-06"
2015-08-31,"Murray Hill","NY","New York","Queens","New York",74,745200,0.00404203718674212,0.015397193078076,0.0589739945999716,0.0353098696533938,0.0209767912908956,"2015-08","2015-Q3",745200,0,"2015-08"
2015-08-31,"Willow Glen","CA","San Jose","Santa Clara","San Jose",75,981600,0.00873497071215702,0.0327196212519726,0.11078420278375,0.0799548910254475,0.027071212054546,"2015-08","2015-Q3",981600,0,"2015-08"
2015-08-31,"North Raleigh","NC","Raleigh","Wake","Raleigh",76,246300,0.00203417412530513,0.0106688551497743,0.046748831279218,0.0234936582307712,0.0196733441451633,"2015-08","2015-Q3",246300,0,"2015-08"
2015-08-31,"South Ozone Park","NY","New York","Queens","New York",77,407900,0.00517496303597831,0.0207707707707708,0.0672422815279958,0.0356889942388032,0.00485891737767985,"2007-04","2007-Q2",494400,-0.174959546925566,"2005-11"
2015-08-31,"Southwest","CA","San Diego","San Diego","Chula Vista",78,388000,0.0031023784901758,0.00753051155544015,0.0750900526461624,0.0799724203142955,-0.0199864023994972,"2006-04","2006-Q2",487400,-0.203939269593763,"2004-05"
2015-08-31,"Northridge","CA","Los Angeles","Los Angeles","Los Angeles",79,638300,0.00614754098360656,0.0167250716788786,0.0467366349622827,0.0568611956037961,-0.0061475707881431,"2006-02","2006-Q1",728300,-0.123575449677331,"2005-05"
2015-08-31,"West Anaheim","CA","Los Angeles","Orange","Anaheim",80,463100,0.00455531453362256,0.0155701754385965,0.0575473852477735,0.0569362428102647,-0.015409185173419,"2006-08","2006-Q3",586400,-0.210266030013643,"2004-09"
2015-08-31,"Forest Hills","NY","New York","Queens","New York",81,759100,0.00529731161435571,0.0208445400753093,0.0548916064480267,0.0375914878530874,0.0283984517777636,"2015-08","2015-Q3",759100,0,"2015-08"
2015-08-31,"East Village","NY","New York","New York","New York",82,1427100,0.0121994467692744,0.0484901917566674,0.139128352490421,0.0758148268410426,0.050506569915133,"2015-08","2015-Q3",1427100,0,"2015-08"
2015-08-31,"Cordova-Appling","TN","Memphis","Shelby","Memphis",83,131800,0.00151975683890578,0.00610687022900763,0.0248833592534992,0.000608088014178998,-0.0126540229068237,"2007-02","2007-Q1",153000,-0.138562091503268,"1999-03"
2015-08-31,"Blossom Valley","CA","San Jose","Santa Clara","San Jose",84,737700,0.00820008200082001,0.0280100334448161,0.0821475722458559,0.0897066858421356,0.0109623767346092,"2015-08","2015-Q3",737700,0,"2015-08"
2015-08-31,"Jackson Heights","NY","New York","Queens","New York",85,462900,-0.000863371465573063,0.0314171122994652,-0.0305759162303665,0.0455379322369684,,"2014-10","2014-Q4",491300,-0.0578058212904539,"2014-07"
2015-08-31,"Northwest Raleigh","NC","Raleigh","Wake","Raleigh",86,251700,0.00199044585987261,0.00760608486789431,0.0345252774352651,0.0200648392601421,0.0201392453785365,"2015-08","2015-Q3",251700,0,"2015-08"
2015-08-31,"Far Rockaway","NY","New York","Queens","New York",87,393800,0.00127129417747267,0.0167828556674413,0.0417989417989418,0.0244483256294787,0.00389103097055066,"2007-01","2007-Q1",443500,-0.11206313416009,"2005-11"
2015-08-31,"Ridgewood","NY","New York","Queens","New York",88,521400,0.0159781761496493,0.037199124726477,0.0990725126475548,0.0534943696491983,0.0394815287903094,"2015-08","2015-Q3",521400,0,"2015-08"
2015-08-31,"West Rogers Park","IL","Chicago","Cook","Chicago",89,167600,0.00299222022740874,0.0139140955837871,0.0580808080808081,-0.0244684116861351,-0.0361090060586691,"2006-05","2006-Q2",257600,-0.349378881987578,"2001-05"
2015-08-31,"Reseda","CA","Los Angeles","Los Angeles","Los Angeles",90,427000,0.00683800990332469,0.0186068702290076,0.0455435847208619,0.0631365948943539,-0.0119198402863966,"2006-06","2006-Q2",536500,-0.204100652376514,"2005-01"
2015-08-31,"Mira Mesa","CA","San Diego","San Diego","San Diego",91,490000,0.00327600327600328,0.0105176325015467,0.0719754977029096,0.0545592295204773,-0.00328673479534902,"2005-10","2005-Q4",507800,-0.0350531705395825,"2004-09"
2015-08-31,"East Elmhurst","NY","New York","Queens","New York",92,584800,0.00308747855917667,0.0191704426629488,0.0867868425943133,0.0432158381019925,0.0177399798345121,"2007-04","2007-Q2",610300,-0.0417827298050139,"2006-09"
2015-08-31,"Midtown","TN","Memphis","Shelby","Memphis",93,53100,-0.0018796992481203,0.00568181818181818,-0.0238970588235294,-0.0298894910712062,-0.0266959553067546,"2007-05","2007-Q2",72000,-0.2625,"1998-09"
2015-08-31,"Cambrian Park","CA","San Jose","Santa Clara","San Jose",94,926400,0.0124590163934426,0.0383322125084062,0.109859829878998,0.0852460427392343,0.0277163483405274,"2015-08","2015-Q3",926400,0,"2015-08"
2015-08-31,"Hickory Ridge-South Riverdale","TN","Memphis","Shelby","Memphis",95,85600,0.00351699882766706,0.0118203309692671,0.0451770451770452,0.0123613979804469,-0.0203135421446926,"2007-04","2007-Q2",111200,-0.23021582733813,"1998-04"
2015-08-31,"Panorama City","CA","Los Angeles","Los Angeles","Los Angeles",96,366800,0.00355677154582763,0.0155038759689922,0.0718877849210988,0.0830874975645519,-0.0171340636640757,"2006-08","2006-Q3",493300,-0.256436245692277,"2004-10"
2015-08-31,"Princess Anne","VA","Virginia Beach","Virginia Beach City","Virginia Beach",97,302500,0.0033167495854063,0.00632069194943446,0.0164650537634409,0.0129154806950282,-0.00154058445980521,"2006-06","2006-Q2",330200,-0.0838885523924894,"2005-08"
2015-08-31,"Midwood","NY","New York","Kings","New York",98,770300,0.00864213696477674,0.0280261577472307,0.0618968844775296,0.050959535058219,0.0197927008038365,"2015-08","2015-Q3",770300,0,"2015-08"
2015-08-31,"North Hills","CA","Los Angeles","Los Angeles","Los Angeles",99,474400,0.00657755145342669,0.0213132400430571,0.0530521642619312,0.0498897612274709,-0.0120419130212815,"2006-05","2006-Q2",572800,-0.171787709497207,"2005-02"
2015-08-31,"South Dorchester","MA","Boston","Suffolk","Boston",100,378900,0.00264620269912675,-0.00210692652093758,0.0718528995756719,0.0629720329096142,0.00787911693494836,"2015-05","2015-Q2",379700,-0.00210692652093758,"2015-05"
2015-08-31,"Roxbury","MA","Boston","Suffolk","Boston",101,400000,0.00857286938981341,0.0204081632653061,0.170275014628438,0.109421573655749,0.0320422344761173,"2015-08","2015-Q3",400000,0,"2015-08"
2015-08-31,"Southeast Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",102,147600,0.00819672131147541,0.0257123002084781,0.0829053558327219,0.034958762294593,0.00303094983204044,"2007-04","2007-Q2",149700,-0.0140280561122244,"2006-10"
2015-08-31,"Northside-Northline","TX","Houston","Harris","Houston",103,100500,0.0100502512562814,0.0286591606960082,0.144646924829157,0.0625574760563004,0.0134859178912221,"2015-08","2015-Q3",100500,0,"2015-08"
2015-08-31,"Park Slope","NY","New York","Kings","New York",104,1049200,0.00584795321637427,0.0351223362273086,0.0915522263836871,0.10652071937245,0.0735673015824712,"2015-08","2015-Q3",1049200,0,"2015-08"
2015-08-31,"Cedar Crest","TX","Dallas-Fort Worth","Dallas","Dallas",105,52200,0.00578034682080925,0.0336633663366337,0.0807453416149068,0.038093618568698,-0.0213902244416196,"2007-05","2007-Q2",67000,-0.22089552238806,"2000-06"
2015-08-31,"Oxford Circle","PA","Philadelphia","Philadelphia","Philadelphia",106,109400,0.0036697247706422,0.012962962962963,0.0233863423760524,-0.0131740481717473,-0.0245703220338357,"2005-12","2005-Q4",147400,-0.257801899592944,"2004-11"
2015-08-31,"East Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",107,186400,0.0021505376344086,0.00865800865800866,0.0507328072153326,0.0330899724711378,0.00667652838302346,"2015-08","2015-Q3",186400,0,"2015-08"
2015-08-31,"Northeast Raleigh","NC","Raleigh","Wake","Raleigh",108,153400,0.00130548302872063,0.00987491770901909,0.0371872887085869,0.0109087347126242,0.00976104535406752,"2008-02","2008-Q1",153500,-0.000651465798045603,"2008-01"
2015-08-31,"Green Run","VA","Virginia Beach","Virginia Beach City","Virginia Beach",109,198600,0.00353713996968166,0.00709939148073022,0.0231839258114374,0.00594547850011984,0.00433101199017605,"2007-04","2007-Q2",219400,-0.0948040109389243,"2005-11"
2015-08-31,"Winnetka Heights","TX","Dallas-Fort Worth","Dallas","Dallas",110,100000,0.0101010101010101,0.0341261633919338,0.114827201783724,0.0493382184358047,0.00243222232224527,"2015-08","2015-Q3",100000,0,"2015-08"
2015-08-31,"Wilmington","CA","Los Angeles","Los Angeles","Los Angeles",111,400300,0.00527373179306881,0.014702154626109,0.0459890253462242,0.0694821647904307,-0.0103966564059498,"2006-09","2006-Q3",513700,-0.22075141132957,"2005-04"
2015-08-31,"Mission","CA","San Francisco","San Francisco","San Francisco",112,1223100,0.00807714497651034,0.0325004220834037,0.137767441860465,0.124580660632265,0.048182394105563,"2015-08","2015-Q3",1223100,0,"2015-08"
2015-08-31,"Archer Heights","IL","Chicago","Cook","Chicago",113,162100,0.00871188550093342,0.0397690827453496,0.0650459921156373,-0.00147402680070519,-0.0329424699660659,"2006-04","2006-Q2",240000,-0.324583333333333,"2003-01"
2015-08-31,"Bath Beach","NY","New York","Kings","New York",114,573700,0.0061381971238162,0.0199111111111111,0.0118165784832451,0.047407315542453,0.024378515765644,"2015-01","2015-Q1",574200,-0.000870776732845698,"2015-01"
2015-08-31,"Northeast Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",115,220800,0.00409276944065484,0.00867976244860667,0.0420009438414346,0.0277052077379287,0.0100441520703614,"2015-08","2015-Q3",220800,0,"2015-08"
2015-08-31,"Central Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",116,174400,0.00518731988472622,0.018096906012843,0.0640634533251983,0.0329542002008798,0.00960553162460176,"2015-08","2015-Q3",174400,0,"2015-08"
2015-08-31,"Raleigh","TN","Memphis","Shelby","Memphis",117,68800,-0.00289855072463768,-0.00434153400868307,-0.00289855072463768,-0.00794652391400541,-0.0251954508656571,"2007-01","2007-Q1",93000,-0.260215053763441,"1997-01"
2015-08-31,"Woodward Park","CA","Fresno","Fresno","Fresno",118,297000,0.00202429149797571,0.0112359550561798,0.0206185567010309,0.0296745045767206,-0.0271478044999225,"2006-02","2006-Q1",413000,-0.280871670702179,"2004-05"
2015-08-31,"Greater Fondren Southwest","TX","Houston","Harris","Houston",119,130300,0.00617760617760618,0.01796875,0.0795360397680199,0.0487568112757959,0.0052115536200199,"2015-08","2015-Q3",130300,0,"2015-08"
2015-08-31,"Central City","AZ","Phoenix","Maricopa","Phoenix",120,104200,0.00968992248062015,0.0245821042281219,0.172103487064117,0.0758355333721021,-0.0286144019436162,"2007-01","2007-Q1",173900,-0.400805060379528,"2004-05"
2015-08-31,"South Austin","IL","Chicago","Cook","Chicago",121,143500,0.00560616678346181,0.0220797720797721,0.0184528034066714,-0.00083414546824212,-0.0155220476113114,"2007-11","2007-Q4",193700,-0.25916365513681,"2004-04"
